id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
920176491905664290,Hotel in San Diego · 4 bedrooms · 4 beds · 2 baths,501999514,RoomPicks,,Sorrento Valley,32.90486180649711,-117.17597531157728,Private room,999,1,0,,,25,351,0,Exempt
918163758628760211,Rental unit in San Diego · ★4.89 · 1 bedroom · 2 beds · 1 bath,498459601,Hemn,,Clairemont Mesa,32.83305,-117.18401,Entire home/apt,148,2,9,2023-09-04,3.75,1,341,9,"STR-08428L, 649905"
918177696402137331,Home in San Diego · 5 bedrooms · 5 beds · 5 baths,492305565,Ocean Sands Vacation Rentals,,La Jolla,32.80948,-117.26886,Entire home/apt,795,1,2,2023-08-27,1.62,18,221,2,"STR-03035L, 638154"
920374738802971796,Home in San Diego · ★4.25 · 3 bedrooms · 3 beds · 2 baths,346394298,The Coastal Project,,Clairemont Mesa,32.806893027230096,-117.1685410086593,Entire home/apt,118,2,4,2023-08-03,1.60,17,353,4,"STR-01928L, 641270"
918195877053890923,Home in Chula Vista · ★New · 5 bedrooms · 7 beds · 4 baths,521095233,Karla,,Northwest,32.6372362,-117.0757996,Entire home/apt,367,2,2,2023-09-14,2,1,358,2,STR23-0050
920375896257064436,Condo in San Diego · 1 bedroom · 2 beds · 1 bath,376471562,Jon & Michelle,,Gaslamp Quarter,32.71271,-117.16048,Entire home/apt,119,2,2,2023-07-05,0.76,15,362,2,Exempt
920398202572660454,Rental unit in San Diego · ★4.20 · 1 bedroom · 2 beds · 1 bath,346394298,The Coastal Project,,Pacific Beach,32.800856043372995,-117.25535892684891,Entire home/apt,107,2,5,2023-08-01,2.00,17,351,5,"STR-08350L, 649092"
918212871304910588,Rental unit in Del Mar · 2 bedrooms · 3 beds · 2 baths,5436910,Alex,,Del Mar Heights,32.95254426562729,-117.25688407689297,Entire home/apt,190,4,0,,,6,0,0,
920472729584918098,Rental unit in San Diego · 2 bedrooms · 3 beds · 2 baths,373793712,Darnell,,East Village,32.70621,-117.15613,Entire home/apt,571,1,1,2023-09-04,1,1,74,1,"STR-08446L, 649947"
918227174297583458,Rental unit in San Diego · 4 bedrooms · 7 beds · 2 baths,3017970,Surf Style,,Mission Bay,32.7775329,-117.2530245,Entire home/apt,716,3,0,,,156,298,0,"STR-06057L, 51844"
918236504483604847,Home in San Diego · 2 bedrooms · 2 beds · 2 baths,10568691,Mary,,Pacific Beach,32.8168,-117.22773,Entire home/apt,446,4,1,2023-07-08,0.41,1,140,1,"STR-01396L, 617721"
918240089891970288,Home in San Diego · ★4.43 · 3 bedrooms · 3 beds · 2 baths,521107425,Pouria,,Del Cerro,32.7842941,-117.081178,Entire home/apt,162,2,7,2023-09-08,3.44,1,44,7,"STR-07577L, 648839"
918244519378752171,Home in San Diego · ★5.0 · 3 bedrooms · 4 beds · 3 baths,436799238,Billy,,North Hills,32.74943,-117.12577,Entire home/apt,452,2,14,2023-09-10,5.32,1,144,14,"STR-02745L, 645380"
920557216760974303,Rental unit in San Diego · ★5.0 · 2 bedrooms · 2 beds · 2 baths,90532760,Adela,,Allied Gardens,32.79713,-117.09339,Entire home/apt,292,31,3,2023-08-29,1.20,1,180,3,"STR-19837L, 19274"
918304230591471878,Home in San Diego · ★4.0 · 2 bedrooms · 1 bath,2772383,San Diego,,Mission Bay,32.78281,-117.2516,Entire home/apt,208,3,3,2023-07-26,1.17,47,354,3,"STR-06936L, 631080"
918304669722021235,Home in San Diego · 2 bedrooms · 1 bath,2772383,San Diego,,Mission Bay,32.78281,-117.251602,Entire home/apt,222,3,2,2023-08-02,0.81,47,354,2,"STR-08019L, 629961"
918305070616619664,Home in San Diego · 2 bedrooms · 1 bath,2772383,San Diego,,Mission Bay,32.78281,-117.2516,Entire home/apt,201,3,0,,,47,349,0,"STR-02782L, 632507"
918305426953799312,Villa in San Diego · 6 bedrooms · 3 baths,2772383,San Diego,,Mission Bay,32.78281,-117.2516,Entire home/apt,599,3,0,,,47,349,0,"STR-02782L, 632507"
918394332138630922,Rental unit in San Diego · 1 bedroom · 1 bed · 1 bath,146679080,Nancy,,East Village,32.70843968537163,-117.152094221642,Entire home/apt,99,31,0,,,15,100,0,
920916003064424064,Rental unit in San Diego · Studio · 0 baths,219716720,John,,East Village,32.72077705179947,-117.15518069606617,Entire home/apt,97,31,0,,,6,2,0,Exempt
918789908617282867,Condo in San Diego · ★5.0 · 2 bedrooms · 2 beds · 2 baths,5002314,Jeff,,La Jolla,32.84416,-117.2792,Entire home/apt,578,2,4,2023-08-20,2.73,37,356,4,"STR-02048L, 519933"
921008723214704706,Home in San Diego · ★New · 1 bedroom · 1 bed · 1.5 baths,61180449,Jessica,,Sorrento Valley,32.9005871943411,-117.16709124603636,Private room,92,31,0,,,1,178,0,
918831925457209719,Serviced apartment in San Diego · 6 bedrooms · 6 beds · 3 baths,501999514,RoomPicks,,Carmel Mountain,32.97879,-117.08655,Entire home/apt,1107,1,0,,,25,359,0,Exempt
918832538118073083,Serviced apartment in San Diego · 4 bedrooms · 4 beds · 2 baths,501999514,RoomPicks,,Rancho Penasquitos,32.97864,-117.08675,Entire home/apt,675,1,0,,,25,360,0,Exempt
918832895944615001,Serviced apartment in San Diego · 2 bedrooms · 2 beds · 1 bath,501999514,RoomPicks,,Carmel Mountain,32.97705,-117.08475,Entire home/apt,369,1,1,2023-07-04,0.39,25,363,1,Exempt
918833385853109774,Serviced apartment in San Diego · 1 bedroom · 1 bed · 1 bath,501999514,RoomPicks,,Carmel Mountain,32.97706,-117.08647,Entire home/apt,230,1,0,,,25,364,0,Exempt
918834002548419982,Serviced apartment in San Diego · 1 bedroom · 1 bed · 1 bath,501999514,RoomPicks,,Carmel Mountain,32.97894115584894,-117.08472638804639,Entire home/apt,264,1,0,,,25,364,0,Exempt
918844123191593952,Home in San Diego · ★4.83 · 1 bedroom · 1 bed · 1 bath,8336938,Vacation Rentals By Aaron,,Loma Portal,32.7458861,-117.2435777,Entire home/apt,183,7,6,2023-08-06,2.09,56,31,6,"STR-01920L, 644163"
921012094102779515,Home in San Diego · ★4.82 · 1 bedroom · 1 bed · 1 bath,13204116,Dino,,Roseville,32.72771372254019,-117.23603311926126,Private room,177,2,11,2023-09-12,4.23,2,322,11,"STR-07507L, 648852"
921026602835665851,Home in San Diego · ★5.0 · 6 bedrooms · 6 beds · 4.5 baths,479124299,James,,Midtown District,32.72123,-117.23063,Entire home/apt,422,2,10,2023-09-03,4.62,1,318,10,"STR-08470L, 648029"
918893769315478467,Rental unit in San Diego · 3 bedrooms · 4 beds · 3 baths,22012010,Edgar,,Pacific Beach,32.79268,-117.25455,Entire home/apt,314,2,0,,,56,142,0,"STR-03026L, 520206"
924289070713750532,Home in San Diego · ★5.0 · 4 bedrooms · 4 beds · 3 baths,522658715,Pacifica Vacation Rentals,,La Jolla,32.85701917463082,-117.25402788629613,Entire home/apt,643,4,8,2023-09-14,3.87,1,113,8,"STR-08419L, 631781"
921355531046338196,Home in San Diego · ★New · 3 bedrooms · 4 beds · 2 baths,521366318,LaMar,,Serra Mesa,32.7959452,-117.1357164,Entire home/apt,571,2,0,,,1,180,0,"STR-08394L, 649686"
924583325792923497,Rental unit in San Diego · ★New · 1 bedroom · 2 beds · 1 bath,451645725,Lavish,,La Jolla,32.8486497,-117.2712628,Entire home/apt,191,5,0,,,1,351,0,"STR-08768L, 650069"
924625935807039204,Home in San Diego · 4 bedrooms · 8 beds · 3 baths,111815158,Vacasa California,,La Jolla,32.827580669045396,-117.27755186613155,Entire home/apt,592,2,0,,,13,364,0,"STR-07401L, 648563"
921474563849472301,Condo in San Diego · ★4.88 · 2 bedrooms · 2 beds · 1 bath,395318064,Chris & Meghan,,Gaslamp Quarter,32.712717336441386,-117.16091479503065,Entire home/apt,115,1,8,2023-09-10,3.24,21,266,8,Exempt
921657345062117084,Rental unit in San Diego · ★New · 1 bedroom · 1 bed · 1 bath,195618752,Lisa,,Normal Heights,32.75998,-117.11784,Entire home/apt,81,31,0,,,1,226,0,
924665167802252222,Home in San Diego · ★4.62 · 4 bedrooms · 4 beds · 3 baths,113883981,City,,Mountain View,32.700907115102275,-117.11294141091017,Entire home/apt,270,1,13,2023-09-17,5.00,29,265,13,"STR-04200L, 645714"
924687174884085132,Serviced apartment in San Diego · 1 bedroom · 1 bed · 1 bath,447828517,Smith,,University City,32.86719088505494,-117.21429173100414,Entire home/apt,203,5,0,,,2,358,0,"STR-03071L, 5688"
921713574207257395,Townhouse in San Diego · ★5.0 · 4 bedrooms · 6 beds · 2 baths,521961269,Ciao Stays,,North Hills,32.76915,-117.13503,Entire home/apt,385,31,3,2023-09-04,1.27,2,348,3,"STR-08408L, 647823"
924705099873754876,Home in Chula Vista · ★New · 1 bedroom · 2 beds · 1 private bath,522777515,Gerardo,,Northwest,32.6206528,-117.0751153,Private room,109,2,2,2023-09-09,2,1,352,2,STR23-0060
924708302743638487,Townhouse in San Diego · 2 bedrooms · 4 beds · 1 bath,111815158,Vacasa California,,La Jolla,32.82626645268024,-117.27732382916153,Entire home/apt,303,2,1,2023-07-13,0.44,13,364,1,"STR-07401L, 648563"
922032703506286682,Home in San Diego · ★5.0 · 2 bedrooms · 3 beds · 1 bath,94720341,Frederick,,Emerald Hills,32.71463,-117.08136,Entire home/apt,200,1,10,2023-09-03,4.11,1,11,10,"STR-08309L, 649322"
922082672507903683,Rental unit in San Diego · ★4.78 · Studio · 1 bed · 1 bath,522062018,Hani,,College Area,32.7600303,-117.0790979,Entire home/apt,65,31,9,2023-07-30,3.33,1,133,9,Exempt
924720649126018033,Rental unit in San Diego · Studio · 1 bed · 1 bath,3615453,Peiling,,Park West,32.73435,-117.16005,Entire home/apt,335,2,0,,,1,0,0,STR-07224L
924779113582412766,Rental unit in San Diego · ★5.0 · 2 bedrooms · 4 beds · 2 baths,22012010,Edgar,,Mission Bay,32.7769442,-117.2529604,Entire home/apt,292,2,5,2023-08-12,2.14,56,339,5,"STR-01471L, 519591"
922169878889167309,Home in San Diego · ★5.0 · 2 bedrooms · 6 beds · 1 bath,348089487,Kyle,,East Village,32.70392,-117.14973,Entire home/apt,754,2,3,2023-09-01,1.96,34,336,3,"STR-04587L, 645513"
924798714383707749,Home in San Diego · 1 bedroom · 1 bed · 1 bath,210352325,Hui,,Rancho Penasquitos,32.944649885123695,-117.11409164794436,Private room,61,1,2,2023-09-04,0.83,3,80,2,"STR-05329L, 632902"
922467813039612521,Home in San Diego · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,188979285,CityMark,,South Park,32.71735,-117.12582,Entire home/apt,325,3,6,2023-09-10,2.77,2,316,6,"STR-08407L, 649869"
922541770778031916,Home in San Diego · ★4.92 · 2 bedrooms · 2 beds · 1.5 baths,34879272,Excelsior Stays,,Balboa Park,32.72592,-117.13306,Entire home/apt,198,2,12,2023-09-16,7.06,6,286,12,"STR-01167L, 636629"
922619512915731018,Home in San Diego · ★5.0 · 2 bedrooms · 3 beds · 1 bath,176675186,Henry Velenda Vanessa,,Roseville,32.7307146193212,-117.22921069758539,Entire home/apt,176,1,6,2023-09-10,5.14,3,55,6,STR-01602L
922621529188129566,Home in San Diego · 2 bedrooms · 3 beds · 2 baths,8735628,Cindy,,Pacific Beach,32.8030865,-117.2585556,Entire home/apt,495,3,0,,,36,313,0,"STR-01895L, 518787"
922641572611559941,Rental unit in San Diego · ★4.88 · Studio · 1 bed · 1 bath,25519858,Mission Beach Villas,,Mission Bay,32.77968420037892,-117.25201116119403,Entire home/apt,100,2,8,2023-08-29,3.93,30,352,8,"STR-04019L, 645452"
924847338369335626,Condo in San Diego · ★New · 2 bedrooms · 2 beds · 2 baths,48531971,Derek,,Loma Portal,32.74927,-117.21645,Entire home/apt,129,31,0,,,1,280,0,
924899520630578833,Home in San Diego · 1 bedroom · 1 bed · 1 bath,496858850,Khary,,Mount Hope,32.71264,-117.10282,Entire home/apt,94,2,1,2023-09-08,1,6,0,1,"STR-08151L, 647046"
922696594929029803,Home in San Diego · 4 bedrooms · 6 beds · 2.5 baths,512844202,Amy,,Pacific Beach,32.81414932853726,-117.23100112639547,Entire home/apt,1471,2,2,2023-08-27,1.30,1,253,2,"STR-04494L, 645850"
924914752619205040,Home in San Diego · ★5.0 · 3 bedrooms · 5 beds · 1.5 baths,271408315,Alex,,North Hills,32.7401929927563,-117.12656261161793,Entire home/apt,314,3,9,2023-09-07,3.55,1,84,9,"STR-08224L, 649406"
922706705217449193,Home in San Diego · ★5.0 · 3 bedrooms · 4 beds · 2 baths,490117832,Kim,,Ocean Beach,32.73474,-117.24945,Entire home/apt,267,1,11,2023-09-06,4.29,2,253,11,"STR-06431L, 647642"
924973883565926482,Rental unit in San Diego · 3 bedrooms · 3 beds · 3 baths,62636225,Claudia,,Mission Bay,32.77128288442035,-117.25241776379237,Entire home/apt,289,31,0,,,2,331,0,
922714663187543034,Home in San Diego · 1 bedroom · 1 bed · 1 bath,522039144,Jane,,Serra Mesa,32.79123,-117.12754,Private room,50,31,1,2023-08-14,0.83,1,106,1,
925143447804748964,Serviced apartment in San Diego · ★New · 3 bedrooms · 6 beds · 3 baths,501999278,RoomPicks,,La Jolla,32.84884,-117.27263,Entire home/apt,1390,1,0,,,6,6,0,Exempt
925144457715765885,Serviced apartment in San Diego · ★New · 3 bedrooms · 6 beds · 3 baths,501999278,RoomPicks,,La Jolla,32.848858261875336,-117.27362912586942,Entire home/apt,1390,1,0,,,6,28,0,Exempt
922728592843760936,Rental unit in San Diego · 2 bedrooms · 4 beds · 2 baths,522256217,Seth,,Core,32.71847587357738,-117.15825953416683,Entire home/apt,599,31,0,,,1,304,0,Exempt
925170894011511904,Serviced apartment in San Diego · ★New · 4 bedrooms · 4 beds · 4 baths,501999278,RoomPicks,,La Jolla,32.85,-117.27431,Entire home/apt,3834,1,0,,,6,0,0,Exempt
925240016240096179,Rental unit in San Diego · ★4.67 · 2 bedrooms · 3 beds · 2 baths,423877829,Haus,,University City,32.856515273016775,-117.20374831652285,Entire home/apt,204,2,3,2023-09-03,1.88,15,265,3,"STR-06574L, 647962"
925247839048466200,Condo in San Diego · ★4.0 · 1 bedroom · 2 beds · 0 baths,111815158,Vacasa California,,Mission Bay,32.78473,-117.25396,Entire home/apt,294,2,3,2023-09-02,1.38,13,348,3,"STR-02494L, 519585"
922742408908326605,Rental unit in San Diego · ★4.97 · 1 bedroom · 1 bed · 1 bath,64967072,Ralph,,Alta Vista,32.6949688,-117.0840682,Entire home/apt,99,1,33,2023-09-17,12.53,1,254,33,"STR-08604L, 649881"
925357437127081682,Guesthouse in San Diego · 1 bedroom · 1 bed · 1 bath,113421970,La Jolla,,La Jolla,32.83057,-117.2752,Entire home/apt,139,1,2,2023-09-02,1.82,77,341,2,"STR-07388L, 520110"
925430159004303066,Home in San Diego · 2 bedrooms · 2 beds · 2 baths,1151858,Margo,,South Park,32.7226,-117.12767,Entire home/apt,241,3,2,2023-08-07,1.11,3,138,2,"STR-06646L, 647931"
925467596858490593,Home in San Diego · ★New · 3 bedrooms · 3 beds · 1 bath,113883981,City,,City Heights West,32.746297215271724,-117.10490376248426,Entire home/apt,256,1,2,2023-08-27,2,29,268,2,"STR-05624L, 645430"
922748188970499189,Rental unit in San Diego · ★4.40 · 2 bedrooms · 3 beds · 2 baths,426280686,SD Dream Properties,,East Village,32.70858030119627,-117.15606627550854,Entire home/apt,331,2,5,2023-09-03,2.50,2,308,5,"STR-08064L, 649225"
925501892237155713,Home in San Diego · ★5.0 · 2 bedrooms · 2 beds · 1 bath,331796658,Robert,,Roseville,32.72975,-117.22693,Entire home/apt,93,1,9,2023-09-12,4.74,6,356,9,"STR-08409L, 649861"
922815235636274010,Home in San Diego · ★5.0 · 3 bedrooms · 3 beds · 2 baths,410163954,Titan Beach Rentals,,Ocean Beach,32.7492288,-117.2461856,Entire home/apt,223,3,8,2023-09-13,3.20,7,214,8,"STR-01591L, 643001"
925516937928653229,Home in San Diego · 3 bedrooms · 8 beds · 2 baths,8281647,Nate,,Mission Bay,32.76696,-117.24978,Entire home/apt,707,1,0,,,17,287,0,"STR-03828L, 519171"
925579804454166898,Rental unit in San Diego · ★4.83 · 2 bedrooms · 3 beds · 1 bath,25519858,Mission Beach Villas,,Mission Bay,32.78778959081488,-117.25464338825003,Entire home/apt,208,2,6,2023-08-20,3.16,30,349,6,"STR-08434L, 649922"
922903583756713523,Home in San Diego · ★4.43 · 2 bedrooms · 2 beds · 1 bath,497646050,Jing,,Southcrest,32.69072,-117.1067,Entire home/apt,120,2,7,2023-08-20,2.69,2,47,7,"STR-08396L, 649629"
925641901740825100,Home in San Diego · ★5.0 · 3 bedrooms · 6 beds · 2 baths,82967162,Dan,,Mission Bay,32.7847317,-117.2346105,Entire home/apt,395,3,12,2023-09-05,5.14,1,185,12,"STR-06478L, 647742"
925820802806517260,Home in San Diego · 3 bedrooms · 3 beds · 2 baths,62169,Michelle,,Lake Murray,32.805926957352405,-117.01124916737392,Entire home/apt,400,2,1,2023-09-03,1,2,33,1,"STR-07227L, 647581"
923132411948767381,Rental unit in San Diego · ★4.38 · 1 bedroom · 1 bed · 1 bath,392363418,Lauren,,North Hills,32.740436147318896,-117.12400859757875,Entire home/apt,126,1,8,2023-09-17,4.14,3,237,8,"STR-00750L, 643776"
923158613409986273,Home in San Diego · ★4.33 · 3 bedrooms · 4 beds · 3 baths,309754224,Lisa,,Mission Bay,32.7611796,-117.2501236,Entire home/apt,420,7,3,2023-08-13,1.36,5,196,3,"STR-08435L, 648925"
923171846830318274,Home in San Diego · 3 bedrooms · 3 beds · 1.5 baths,309754224,Lisa,,Mission Bay,32.7637297,-117.2508256,Entire home/apt,438,7,1,2023-07-24,0.53,5,89,1,"STR-07565L, 643599"
925937896109053847,Home in San Diego · 1 bedroom · 1 bed · 1 bath,522816141,Anthony,,Rancho Penasquitos,32.962135703910306,-117.14835043540043,Entire home/apt,120,31,0,,,2,205,0,
923191395790531705,Home in San Diego · ★New · 1 bedroom · 2 beds · 1 bath,111815158,Vacasa California,,Pacific Beach,32.796533124371294,-117.24146014424723,Entire home/apt,224,2,2,2023-08-10,1.33,13,361,2,"STR-07020L, 648025"
923221864876808355,Rental unit in Chula Vista · ★4.33 · 3 bedrooms · 3 beds · 2 baths,137688046,Amazing,,Southwest,32.59632,-117.06436,Entire home/apt,180,30,3,2023-07-21,1.29,5,34,3,Exempt
926120933687429413,Rental unit in San Diego · 2 bedrooms · 2 beds · 2 baths,61099913,Elora,,University City,32.866674646135024,-117.21119245767213,Entire home/apt,145,31,0,,,1,92,0,
923222336081220454,Cottage in San Diego · ★5.0 · 1 bedroom · 1 bed · 1 bath,331796658,Robert,,Roseville,32.729237,-117.2279423,Entire home/apt,80,1,17,2023-09-11,7.61,6,333,17,"STR-08395L, 649862"
923225087869906154,Home in San Diego · 2 bedrooms · 2 beds · 1 bath,497646050,Jing,,Southcrest,32.691,-117.10635,Entire home/apt,128,31,0,,,2,178,0,
923252479308886732,Home in San Diego · 1 bedroom · 1 bed · 1 bath,9636343,Danyelle,,Pacific Beach,32.796018864696094,-117.23432086408138,Entire home/apt,325,2,0,,,5,365,0,"STR-08152L, 649382"
926151449426823193,Condo in San Diego · 1 bedroom · 2 beds · 1 shared bath,500310358,Fazlul,,East Village,32.71824,-117.15294,Private room,223,1,0,,,1,77,0,Exempt
923257604896298147,Home in San Diego · 2 bedrooms · 4 beds · 2 baths,111815158,Vacasa California,,La Jolla,32.825740268741384,-117.2778317334208,Entire home/apt,353,2,0,,,13,361,0,"STR-07401L, 648563"
926175348584382581,Home in San Diego · 3 bedrooms · 5 beds · 2.5 baths,3017970,Surf Style,,Mission Bay,32.7886382,-117.2539531,Entire home/apt,458,3,0,,,156,201,0,"STR-08596L, 518582"
923313411989662423,Rental unit in San Diego · ★4.83 · 2 bedrooms · 2 beds · 2 baths,43349223,Evan,,Mission Bay,32.78724631346965,-117.23628741327606,Entire home/apt,203,2,12,2023-09-12,4.86,76,275,12,"STR-08450L, 649632"
926192908897040569,Rental unit in San Diego · 1 bedroom · 1 bed · 1 bath,24755519,Sam,,Bay Park,32.78985813784699,-117.19755133146117,Entire home/apt,99,31,0,,,1,365,0,
923319628016908437,Rental unit in San Diego · ★5.0 · 2 bedrooms · 2 beds · 1 bath,138788849,Michael,,North Hills,32.7462998,-117.1440781,Entire home/apt,325,2,6,2023-09-05,2.31,2,94,6,"STR-08355L, 627241"
923345277487516900,Guesthouse in San Diego · ★4.80 · 2 bedrooms · 4 beds · 1 bath,2442532,Amanda,,Bay Park,32.792907973359995,-117.19371352698364,Entire home/apt,146,2,5,2023-08-19,1.92,2,99,5,"STR-08421L, 649883"
926241736167349817,Home in San Diego · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,296969365,Jonathan,,South Park,32.71546,-117.12724,Entire home/apt,199,2,4,2023-09-04,2.86,1,352,4,"STR-01298L, 644317"
926243451100838947,Rental unit in San Diego · ★5.0 · 1 bedroom · 1 bed · 1 bath,270087516,Jeffrey,,North Hills,32.74188674516526,-117.13582258095094,Entire home/apt,138,1,4,2023-09-01,1.74,3,364,4,"STR-01636L, 643842"
927031116611159055,Home in San Diego · 2 bedrooms · 4 beds · 1 bath,433054118,Pahlevon,,Memorial,32.70170874997867,-117.12422861772457,Entire home/apt,150,3,2,2023-08-19,1.11,10,174,2,"STR-07665L, 648915"
923346778628389842,Rental unit in San Diego · ★4.92 · 1 bedroom · 3 beds · 1.5 baths,146373890,Francisco (Pakko),,East Village,32.7068701,-117.154633,Entire home/apt,233,1,12,2023-09-05,5.45,1,120,12,"STR-08431L, 649902"
923385017134215188,Home in San Diego · 3 bedrooms · 4 beds · 3 baths,8735628,Cindy,,Pacific Beach,32.8021922863262,-117.25741218961834,Entire home/apt,743,3,0,,,36,309,0,"STR-01895L, 518787"
